state,state_case,person_num,age,sex,injury_severity,alc_involved,alc_test_result,drugs,drug_num,doa,state_name,drug_desc,year
6,61632,6,12,1,1,8,96,8,0,0,CA,Not Reported,2012
6,61632,7,14,1,0,8,96,8,0,0,CA,Not Reported,2012
6,61633,1,31,1,4,9,21,9,1,7,CA,No Drugs,2012
6,61634,1,38,1,4,1,19,0,600,7,CA,Cannabinoid,2012
6,61635,1,65,1,4,9,17,9,1,7,CA,No Drugs,2012
6,61635,1,38,1,0,0,96,0,1,0,CA,No Drugs,2012
6,61635,2,34,2,0,8,96,8,0,0,CA,Not Reported,2012
6,61636,1,29,1,4,1,10,1,695,0,CA,Cannabinoid,2012
6,61636,2,24,2,3,8,96,8,0,0,CA,Not Reported,2012
6,61637,1,82,1,4,9,0,9,1,0,CA,No Drugs,2012
6,61638,1,25,1,4,9,0,9,1,0,CA,No Drugs,2012
6,61638,1,87,2,0,0,96,0,0,0,CA,Not Reported,2012
6,61639,1,80,1,4,0,96,0,0,0,CA,Not Reported,2012
6,61639,1,42,2,0,0,96,0,0,0,CA,Not Reported,2012
6,61640,1,24,1,4,1,21,0,1,7,CA,No Drugs,2012
6,61641,1,25,1,4,9,0,9,600,0,CA,Cannabinoid,2012
6,61642,1,46,1,0,1,25,0,1,0,CA,No Drugs,2012
6,61642,1,30,2,4,0,0,0,1,8,CA,No Drugs,2012
6,61642,1,71,1,2,0,96,0,0,0,CA,Not Reported,2012
6,61642,2,44,1,1,8,96,8,0,0,CA,Not Reported,2012
6,61643,1,53,1,4,1,54,9,401,7,CA,Stimulant,2012
6,61643,1,61,1,0,0,0,0,0,0,CA,Not Reported,2012
6,61644,1,49,1,4,9,0,9,996,0,CA,Unknown Results,2012
6,61645,1,84,1,4,9,0,9,0,7,CA,Not Reported,2012
6,61646,1,21,2,3,1,19,0,0,0,CA,Not Reported,2012
6,61646,2,17,2,4,8,19,8,401,7,CA,Stimulant,2012
6,61646,3,17,2,1,8,96,8,0,0,CA,Not Reported,2012
6,61646,4,21,2,1,8,96,8,0,0,CA,Not Reported,2012
6,61646,1,19,1,0,0,96,0,0,0,CA,Not Reported,2012
6,61646,2,18,1,1,8,96,8,0,0,CA,Not Reported,2012
6,61646,3,18,1,0,8,96,8,0,0,CA,Not Reported,2012
6,61646,1,19,1,0,0,96,0,0,0,CA,Not Reported,2012
6,61647,1,28,2,4,0,0,1,401,7,CA,Stimulant,2012
6,61647,2,0,1,3,9,96,9,0,0,CA,Not Reported,2012
6,61648,1,27,1,4,0,0,0,605,0,CA,Cannabinoid,2012
6,61648,1,58,2,0,0,96,0,0,0,CA,Not Reported,2012
6,61649,1,30,2,4,9,96,9,0,7,CA,Not Reported,2012
6,61649,2,18,1,2,8,96,8,0,0,CA,Not Reported,2012
6,61650,1,83,1,4,9,0,9,1,0,CA,No Drugs,2012
6,61650,1,32,1,0,0,96,0,0,0,CA,Not Reported,2012
6,61650,2,11,1,0,8,96,8,0,0,CA,Not Reported,2012
6,61651,1,68,1,4,0,0,0,1,7,CA,No Drugs,2012
6,61652,1,48,1,4,8,0,8,1,7,CA,No Drugs,2012
6,61652,1,50,1,0,0,96,0,0,0,CA,Not Reported,2012
6,61652,1,77,1,0,8,96,8,0,0,CA,Not Reported,2012
6,61653,1,27,1,4,1,27,9,1,7,CA,No Drugs,2012
6,61653,1,28,1,0,0,96,0,0,0,CA,Not Reported,2012
6,61654,1,31,1,4,9,0,9,1,0,CA,No Drugs,2012
6,61654,1,24,1,1,0,96,0,0,0,CA,Not Reported,2012
6,61655,1,65,2,0,0,96,0,0,0,CA,Not Reported,2012
6,61655,1,20,1,4,9,0,9,605,0,CA,Cannabinoid,2012
6,61656,1,21,1,4,9,0,9,1,7,CA,No Drugs,2012
6,61656,2,21,1,4,8,0,8,1,7,CA,No Drugs,2012
6,61656,3,21,1,4,8,96,8,0,7,CA,Not Reported,2012
6,61656,4,21,2,3,8,96,8,0,0,CA,Not Reported,2012
6,61656,1,56,1,2,0,96,0,0,0,CA,Not Reported,2012
6,61656,2,63,1,4,8,96,9,0,0,CA,Not Reported,2012
6,61657,1,55,2,4,9,96,9,0,0,CA,Not Reported,2012
6,61657,1,22,1,0,0,0,0,1,0,CA,No Drugs,2012
6,61658,1,32,2,4,9,0,9,1,0,CA,No Drugs,2012
6,61658,1,87,2,0,0,96,0,0,0,CA,Not Reported,2012
6,61659,1,64,1,4,9,0,9,1,7,CA,No Drugs,2012
6,61659,1,61,1,0,0,96,0,0,0,CA,Not Reported,2012
6,61659,2,58,2,0,8,96,8,0,0,CA,Not Reported,2012
6,61660,1,21,1,4,9,0,9,401,7,CA,Stimulant,2012
6,61660,1,34,1,4,9,0,1,401,7,CA,Stimulant,2012
6,61661,1,23,1,4,1,17,8,1,7,CA,No Drugs,2012
6,61661,1,22,2,0,0,96,0,0,0,CA,Not Reported,2012
6,61662,1,26,1,4,1,27,0,1,7,CA,No Drugs,2012
6,61662,1,48,1,0,0,96,0,0,0,CA,Not Reported,2012
6,61663,1,19,1,3,0,0,0,0,0,CA,Not Reported,2012
6,61663,2,16,2,1,8,96,8,0,0,CA,Not Reported,2012
6,61663,1,41,1,3,0,0,0,0,0,CA,Not Reported,2012
6,61663,2,40,2,4,9,0,9,1,7,CA,No Drugs,2012
6,61663,3,23,2,4,8,0,8,1,0,CA,No Drugs,2012
6,61663,4,14,1,3,8,96,8,0,0,CA,Not Reported,2012
6,61663,5,9,1,3,8,96,8,0,0,CA,Not Reported,2012
6,61664,1,56,1,4,9,0,9,1,0,CA,No Drugs,2012
6,61664,1,20,1,0,0,96,0,0,0,CA,Not Reported,2012
6,61665,1,44,1,4,0,96,0,0,0,CA,Not Reported,2012
6,61665,1,35,1,0,0,96,0,0,0,CA,Not Reported,2012
6,61665,2,26,2,0,8,96,8,0,0,CA,Not Reported,2012
6,61666,1,28,2,2,0,96,0,0,0,CA,Not Reported,2012
6,61666,2,23,1,4,9,96,9,0,7,CA,Not Reported,2012
6,61667,1,43,1,4,1,34,9,1,7,CA,No Drugs,2012
6,61668,1,35,1,4,0,0,0,1,0,CA,No Drugs,2012
6,61668,2,32,1,3,0,96,0,0,0,CA,Not Reported,2012
6,61668,1,31,1,2,0,0,0,0,0,CA,Not Reported,2012
6,61669,1,44,1,4,1,14,1,603,7,CA,Cannabinoid,2012
6,61670,1,42,1,4,1,7,9,0,7,CA,Not Reported,2012
6,61670,1,36,1,0,0,96,0,0,0,CA,Not Reported,2012
6,61671,1,21,1,2,1,21,0,0,0,CA,Not Reported,2012
6,61671,1,28,1,3,0,96,0,0,0,CA,Not Reported,2012
6,61671,2,30,1,4,8,0,8,600,0,CA,Cannabinoid,2012
6,61671,3,20,2,2,8,96,8,0,0,CA,Not Reported,2012
6,61672,1,24,1,4,0,0,0,1,0,CA,No Drugs,2012
6,61673,1,22,1,4,1,20,0,0,7,CA,Not Reported,2012
6,61674,1,29,2,4,9,0,9,1,7,CA,No Drugs,2012
6,61674,1,53,1,0,0,0,0,1,0,CA,No Drugs,2012
6,61674,2,20,1,0,8,96,8,0,0,CA,Not Reported,2012
6,61675,1,47,1,4,0,0,0,1,7,CA,No Drugs,2012
6,61675,2,50,1,3,8,96,8,0,0,CA,Not Reported,2012
6,61676,1,35,2,4,1,22,0,1,0,CA,No Drugs,2012
6,61677,1,70,1,1,0,96,0,0,0,CA,Not Reported,2012
6,61677,2,62,1,4,8,0,8,401,0,CA,Stimulant,2012
6,61678,1,41,1,4,0,0,8,1,7,CA,No Drugs,2012
6,61679,1,29,1,4,9,0,9,605,0,CA,Cannabinoid,2012
6,61679,1,30,1,0,0,96,0,0,0,CA,Not Reported,2012
6,61680,1,22,1,3,1,96,0,0,0,CA,Not Reported,2012
6,61680,1,58,1,4,0,0,0,600,7,CA,Cannabinoid,2012
6,61680,1,26,1,0,0,96,0,0,0,CA,Not Reported,2012
6,61680,1,23,1,0,0,96,0,0,0,CA,Not Reported,2012
6,61681,1,22,1,0,0,96,0,0,0,CA,Not Reported,2012
6,61681,1,20,1,4,8,0,8,1,7,CA,No Drugs,2012
6,61682,1,25,1,4,9,0,9,1,7,CA,No Drugs,2012
6,61682,1,999,9,0,9,96,9,0,0,CA,Not Reported,2012
6,61683,1,19,2,3,9,95,8,999,0,CA,Unknown Results,2012
6,61683,2,25,1,4,8,96,8,0,0,CA,Not Reported,2012
6,61683,3,24,1,3,8,96,8,0,0,CA,Not Reported,2012
6,61684,1,60,1,4,1,29,0,1,0,CA,No Drugs,2012
6,61684,1,57,1,0,0,96,0,0,0,CA,Not Reported,2012
6,61685,1,20,1,4,0,0,0,605,0,CA,Cannabinoid,2012
6,61686,1,57,1,3,0,96,0,0,0,CA,Not Reported,2012
6,61686,2,50,2,4,8,96,8,0,0,CA,Not Reported,2012
6,61687,1,35,1,0,0,96,0,1,0,CA,No Drugs,2012
6,61687,1,37,1,4,0,0,0,1,7,CA,No Drugs,2012
6,61687,1,35,1,0,0,96,0,0,0,CA,Not Reported,2012
6,61688,1,65,1,4,1,6,0,1,7,CA,No Drugs,2012
6,61689,1,53,2,4,9,0,9,1,7,CA,No Drugs,2012
6,61689,1,38,1,3,0,96,0,0,0,CA,Not Reported,2012
6,61689,2,15,2,3,8,96,8,0,0,CA,Not Reported,2012
6,61689,3,12,1,3,8,96,8,0,0,CA,Not Reported,2012
6,61689,1,59,1,0,0,96,0,0,0,CA,Not Reported,2012
6,61690,1,22,1,4,1,14,0,605,7,CA,Cannabinoid,2012
6,61691,1,52,2,4,0,0,0,1,7,CA,No Drugs,2012
6,61691,1,54,1,3,0,96,0,0,0,CA,Not Reported,2012
6,61691,1,58,2,3,0,96,0,0,0,CA,Not Reported,2012
6,61692,1,53,1,4,9,10,9,605,0,CA,Cannabinoid,2012
6,61692,2,20,1,9,8,96,8,0,0,CA,Not Reported,2012
6,61692,1,54,1,0,0,96,0,0,0,CA,Not Reported,2012
6,61692,2,58,2,0,8,96,8,0,0,CA,Not Reported,2012
6,61693,1,75,1,4,0,96,0,0,0,CA,Not Reported,2012
6,61694,1,31,2,4,0,0,0,0,7,CA,Not Reported,2012
6,61694,1,56,1,3,0,96,0,0,0,CA,Not Reported,2012
6,61694,1,34,1,0,0,96,0,0,0,CA,Not Reported,2012
6,61695,1,8,1,4,8,96,8,0,0,CA,Not Reported,2012
6,61695,1,29,1,0,0,0,0,1,0,CA,No Drugs,2012
6,61695,2,28,2,0,8,96,8,0,0,CA,Not Reported,2012
6,61695,3,10,1,0,8,96,8,0,0,CA,Not Reported,2012
6,61695,4,7,1,0,8,96,8,0,0,CA,Not Reported,2012
6,61695,5,7,1,0,8,96,8,0,0,CA,Not Reported,2012
6,61696,1,20,2,4,9,0,0,0,7,CA,Not Reported,2012
6,61696,2,50,2,2,8,96,8,0,0,CA,Not Reported,2012
6,61696,3,21,1,3,8,96,8,0,0,CA,Not Reported,2012
6,61697,1,73,2,4,9,0,9,155,7,CA,Narcotic,2012
6,61697,2,68,2,4,8,0,8,1,0,CA,No Drugs,2012
6,61698,1,33,1,1,1,96,0,0,0,CA,Not Reported,2012
6,61698,2,22,2,4,8,96,8,0,0,CA,Not Reported,2012
6,61699,1,50,1,0,0,96,0,0,0,CA,Not Reported,2012
6,61699,2,48,1,0,8,96,8,0,0,CA,Not Reported,2012
6,61699,1,75,1,1,0,96,0,0,0,CA,Not Reported,2012
6,61699,2,67,2,4,8,96,8,0,0,CA,Not Reported,2012
6,61700,1,48,1,4,9,0,9,1,7,CA,No Drugs,2012
6,61701,1,30,1,4,9,22,9,1,7,CA,No Drugs,2012
6,61701,2,30,1,4,8,14,8,1,7,CA,No Drugs,2012
6,61701,3,33,1,3,8,96,8,0,0,CA,Not Reported,2012
6,61702,1,61,2,4,1,0,9,0,0,CA,Not Reported,2012
6,61703,1,29,2,3,0,0,1,1,0,CA,No Drugs,2012
6,61703,2,3,1,4,8,96,8,0,7,CA,Not Reported,2012
6,61703,3,13,1,2,8,96,8,0,0,CA,Not Reported,2012
6,61703,1,74,1,0,0,96,0,0,0,CA,Not Reported,2012
6,61703,2,79,2,0,8,96,8,0,0,CA,Not Reported,2012
6,61704,1,53,1,4,0,0,0,1,0,CA,No Drugs,2012
6,61704,1,54,1,3,0,96,8,0,0,CA,Not Reported,2012
6,61704,1,21,1,0,0,96,0,0,0,CA,Not Reported,2012
6,61705,1,56,1,4,1,15,0,1,7,CA,No Drugs,2012
6,61706,1,24,2,0,0,96,0,0,0,CA,Not Reported,2012
6,61706,1,19,1,4,9,0,9,1,7,CA,No Drugs,2012
6,61707,1,28,2,4,1,9,1,605,7,CA,Cannabinoid,2012
6,61707,1,37,2,0,0,96,0,0,0,CA,Not Reported,2012
6,61707,1,22,2,0,0,96,0,0,0,CA,Not Reported,2012
6,61708,1,22,1,4,1,12,0,0,0,CA,Not Reported,2012
6,61708,2,24,2,3,8,96,8,0,0,CA,Not Reported,2012
6,61708,3,22,2,3,8,96,8,0,0,CA,Not Reported,2012
6,61709,1,51,1,0,0,0,0,0,0,CA,Not Reported,2012
6,61709,1,51,1,4,0,0,0,423,0,CA,Stimulant,2012
6,61709,1,25,1,1,0,96,0,0,0,CA,Not Reported,2012
6,61709,2,24,2,2,8,96,8,0,0,CA,Not Reported,2012
6,61710,1,63,1,4,0,0,0,1,7,CA,No Drugs,2012
6,61710,2,57,2,4,9,0,9,1,7,CA,No Drugs,2012
6,61710,1,65,1,0,0,96,0,0,0,CA,Not Reported,2012
6,61710,1,72,1,0,0,96,0,0,0,CA,Not Reported,2012
6,61711,1,57,2,4,0,0,0,1,0,CA,No Drugs,2012
6,61711,1,39,1,0,9,96,9,0,0,CA,Not Reported,2012
6,61712,1,29,1,4,9,2,9,1,0,CA,No Drugs,2012
6,61713,1,34,2,4,9,0,1,401,0,CA,Stimulant,2012
6,61713,1,50,1,0,0,96,0,0,0,CA,Not Reported,2012
6,61714,1,24,1,4,0,0,0,1,7,CA,No Drugs,2012
6,61714,1,54,2,2,0,0,0,1,0,CA,No Drugs,2012
6,61715,1,21,1,4,9,0,9,1,7,CA,No Drugs,2012
6,61716,1,54,2,4,9,0,9,1,0,CA,No Drugs,2012
6,61716,1,58,2,2,0,96,0,0,0,CA,Not Reported,2012
6,61717,1,26,2,2,0,96,0,0,0,CA,Not Reported,2012
6,61717,1,87,2,4,0,0,0,1,0,CA,No Drugs,2012
6,61718,1,34,1,4,1,0,0,1,0,CA,No Drugs,2012
6,61718,1,33,1,0,0,0,0,1,0,CA,No Drugs,2012
6,61719,1,51,1,4,8,0,1,167,7,CA,Narcotic,2012
6,61719,1,43,2,0,0,96,0,0,0,CA,Not Reported,2012
6,61720,1,49,1,3,0,96,0,0,0,CA,Not Reported,2012
6,61720,2,45,2,4,0,96,0,0,0,CA,Not Reported,2012
6,61721,1,19,2,1,0,96,0,0,0,CA,Not Reported,2012
6,61721,2,18,2,4,8,96,8,0,7,CA,Not Reported,2012
6,61721,1,40,1,1,0,96,0,0,0,CA,Not Reported,2012
6,61721,2,19,2,1,8,96,8,0,0,CA,Not Reported,2012
6,61721,3,40,2,0,8,96,8,0,0,CA,Not Reported,2012
6,61721,1,52,1,0,0,96,0,0,0,CA,Not Reported,2012
6,61722,1,42,2,4,9,0,9,417,7,CA,Stimulant,2012
6,61722,1,33,2,0,0,96,0,0,0,CA,Not Reported,2012
6,61722,2,8,1,0,8,96,8,0,0,CA,Not Reported,2012
6,61723,1,16,1,4,0,0,0,1,7,CA,No Drugs,2012
6,61723,1,18,1,0,0,0,0,0,0,CA,Not Reported,2012
6,61724,1,37,1,4,1,0,0,0,7,CA,Not Reported,2012
6,61725,1,17,2,0,0,96,0,0,0,CA,Not Reported,2012
6,61725,1,26,1,4,1,12,0,1,7,CA,No Drugs,2012
6,61725,1,33,1,1,1,11,0,1,0,CA,No Drugs,2012
6,61726,1,62,1,2,0,96,0,0,0,CA,Not Reported,2012
6,61726,2,34,2,4,0,0,0,1,7,CA,No Drugs,2012
6,61726,3,61,2,3,8,96,8,0,0,CA,Not Reported,2012
6,61727,1,38,1,4,1,24,0,1,7,CA,No Drugs,2012
6,61727,1,31,1,2,0,0,0,0,0,CA,Not Reported,2012
6,61728,1,35,2,4,9,0,9,1,7,CA,No Drugs,2012
6,61728,2,29,1,4,8,96,8,0,7,CA,Not Reported,2012
6,61728,3,1,2,4,8,96,8,0,7,CA,Not Reported,2012
6,61728,4,4,2,3,8,96,8,0,0,CA,Not Reported,2012
6,61728,1,35,2,1,0,0,0,0,0,CA,Not Reported,2012
6,61728,2,5,2,1,8,96,8,0,0,CA,Not Reported,2012
6,61728,3,8,1,1,8,96,8,0,0,CA,Not Reported,2012
6,61729,1,21,2,4,0,0,1,695,0,CA,Cannabinoid,2012
6,61729,1,26,1,0,0,0,0,1,0,CA,No Drugs,2012
6,61730,1,25,1,3,1,29,0,304,0,CA,Depressant,2012
6,61730,1,20,1,4,0,0,0,402,0,CA,Stimulant,2012
6,61730,2,17,1,3,8,96,8,0,0,CA,Not Reported,2012
6,61730,3,16,1,1,8,96,8,0,0,CA,Not Reported,2012
6,61731,1,38,1,0,0,96,0,0,0,CA,Not Reported,2012
6,61731,2,16,2,2,8,96,8,0,0,CA,Not Reported,2012
6,61731,3,11,2,0,8,96,8,0,0,CA,Not Reported,2012
6,61731,4,14,1,0,8,96,8,0,0,CA,Not Reported,2012
6,61731,1,25,1,4,9,0,9,1,7,CA,No Drugs,2012
6,61731,2,28,2,4,8,0,8,1,7,CA,No Drugs,2012
6,61731,1,37,1,0,0,96,0,0,0,CA,Not Reported,2012
6,61732,1,30,1,4,1,12,0,1,7,CA,No Drugs,2012
6,61732,1,37,2,2,0,96,0,0,0,CA,Not Reported,2012
6,61733,1,20,1,4,9,0,9,600,7,CA,Cannabinoid,2012
6,61733,1,38,1,0,0,96,0,0,0,CA,Not Reported,2012
6,61734,1,26,1,4,0,6,0,603,7,CA,Cannabinoid,2012
6,61734,1,59,1,0,0,96,0,0,0,CA,Not Reported,2012
6,61734,2,58,2,0,8,96,8,0,0,CA,Not Reported,2012
6,61735,1,32,1,4,9,0,9,1,7,CA,No Drugs,2012
6,61735,1,35,2,2,0,96,0,0,0,CA,Not Reported,2012
6,61736,1,33,1,0,0,96,0,0,0,CA,Not Reported,2012
6,61736,1,41,2,0,0,96,0,0,0,CA,Not Reported,2012
6,61736,2,37,1,1,8,96,8,0,0,CA,Not Reported,2012
6,61736,3,41,2,0,8,96,8,0,0,CA,Not Reported,2012
6,61736,1,41,2,0,0,96,0,0,0,CA,Not Reported,2012
6,61736,2,37,1,1,8,96,8,0,0,CA,Not Reported,2012
6,61736,3,7,2,1,8,96,8,0,0,CA,Not Reported,2012
6,61736,4,0,1,0,8,96,8,0,0,CA,Not Reported,2012
6,61736,5,1,1,0,8,96,8,0,0,CA,Not Reported,2012
6,61736,1,80,1,2,0,96,0,0,0,CA,Not Reported,2012
6,61736,2,74,2,4,8,96,8,0,0,CA,Not Reported,2012
6,61736,3,8,1,2,8,96,8,0,0,CA,Not Reported,2012
6,61736,1,45,1,0,0,96,0,0,0,CA,Not Reported,2012
6,61736,2,44,2,1,8,96,8,0,0,CA,Not Reported,2012
6,61736,3,11,2,1,8,96,8,0,0,CA,Not Reported,2012
6,61736,4,9,2,1,8,96,8,0,0,CA,Not Reported,2012
6,61736,5,10,2,1,8,96,8,0,0,CA,Not Reported,2012
6,61736,1,37,1,0,0,96,0,0,0,CA,Not Reported,2012
6,61736,2,36,2,0,8,96,8,0,0,CA,Not Reported,2012
6,61736,3,10,1,0,8,96,8,0,0,CA,Not Reported,2012
6,61736,4,8,2,0,8,96,8,0,0,CA,Not Reported,2012
6,61737,1,23,1,4,9,0,9,187,0,CA,Narcotic,2012
6,61738,1,54,1,4,9,5,9,177,7,CA,Narcotic,2012
6,61738,1,21,1,0,0,96,0,0,0,CA,Not Reported,2012
6,61738,2,17,2,0,8,96,8,0,0,CA,Not Reported,2012
6,61738,1,52,1,0,0,96,0,0,0,CA,Not Reported,2012
6,61738,2,14,1,0,8,96,8,0,0,CA,Not Reported,2012
6,61738,1,999,9,9,9,96,9,0,0,CA,Not Reported,2012
6,61739,1,24,1,2,0,96,0,0,0,CA,Not Reported,2012
6,61739,1,57,1,4,0,15,0,1,7,CA,No Drugs,2012
6,61740,1,33,1,4,1,22,9,1,0,CA,No Drugs,2012
6,61740,2,36,1,3,1,26,0,0,0,CA,Not Reported,2012
6,61740,3,38,2,2,0,96,0,0,0,CA,Not Reported,2012
6,61740,1,42,1,0,1,3,0,0,0,CA,Not Reported,2012
6,61741,1,29,1,4,0,0,0,1,0,CA,No Drugs,2012
6,61742,1,68,1,4,9,0,9,1,7,CA,No Drugs,2012
6,61742,1,29,2,3,0,96,0,0,0,CA,Not Reported,2012
6,61743,1,54,1,4,9,20,9,155,7,CA,Narcotic,2012
6,61744,1,51,1,4,9,5,9,155,7,CA,Narcotic,2012
6,61744,1,25,2,0,0,96,0,0,0,CA,Not Reported,2012
6,61745,1,62,2,4,0,0,0,1,0,CA,No Drugs,2012
6,61745,2,14,2,1,8,96,8,0,0,CA,Not Reported,2012
6,61745,1,55,2,1,0,96,0,0,0,CA,Not Reported,2012
6,61745,2,55,2,1,8,96,8,0,0,CA,Not Reported,2012
6,61746,1,84,1,4,9,2,9,1,0,CA,No Drugs,2012
6,61746,1,58,2,2,0,0,0,1,0,CA,No Drugs,2012
6,61746,2,84,2,0,8,96,8,0,0,CA,Not Reported,2012
6,61747,1,2,1,4,0,96,0,0,0,CA,Not Reported,2012
6,61747,1,42,2,0,0,0,0,1,0,CA,No Drugs,2012
6,61748,1,68,1,4,0,96,0,0,0,CA,Not Reported,2012
6,61748,1,64,2,3,0,96,0,0,0,CA,Not Reported,2012
6,61749,1,40,1,4,0,0,1,1,7,CA,No Drugs,2012
6,61749,2,38,2,3,9,96,9,0,0,CA,Not Reported,2012
6,61749,1,23,1,0,0,96,0,0,0,CA,Not Reported,2012
6,61750,1,24,1,4,9,0,9,1,7,CA,No Drugs,2012
6,61750,1,36,1,1,0,96,0,0,0,CA,Not Reported,2012
6,61750,2,61,2,1,8,96,8,0,0,CA,Not Reported,2012
6,61751,1,58,1,4,0,0,0,1,7,CA,No Drugs,2012
6,61752,1,64,1,4,1,17,0,1,7,CA,No Drugs,2012
6,61752,1,999,9,9,9,96,9,0,0,CA,Not Reported,2012
6,61752,1,45,1,0,0,96,0,0,0,CA,Not Reported,2012
6,61753,1,41,1,3,1,5,1,187,0,CA,Narcotic,2012
6,61753,2,20,2,4,8,96,8,0,7,CA,Not Reported,2012
6,61753,3,21,2,3,8,96,8,0,0,CA,Not Reported,2012
6,61753,4,26,1,2,8,96,8,0,0,CA,Not Reported,2012
6,61753,5,24,1,1,8,96,8,0,0,CA,Not Reported,2012
6,61753,6,35,1,3,8,96,8,0,0,CA,Not Reported,2012
6,61753,7,18,2,1,8,96,8,0,0,CA,Not Reported,2012
6,61753,8,24,1,1,8,96,8,0,0,CA,Not Reported,2012
6,61754,1,45,1,1,0,96,0,0,0,CA,Not Reported,2012
6,61754,1,26,2,4,0,0,0,1,7,CA,No Drugs,2012
6,61755,1,7,2,4,0,96,0,0,0,CA,Not Reported,2012
6,61755,1,29,1,0,0,0,0,1,0,CA,No Drugs,2012
6,61756,1,43,1,4,1,10,0,155,7,CA,Narcotic,2012
6,61756,2,34,2,3,8,96,8,0,0,CA,Not Reported,2012
6,61756,1,47,1,1,0,96,0,0,0,CA,Not Reported,2012
6,61756,1,44,2,0,0,0,0,0,0,CA,Not Reported,2012
6,61757,1,999,1,4,9,0,9,1,7,CA,No Drugs,2012
6,61758,1,81,2,4,0,0,0,1,0,CA,No Drugs,2012
6,61758,1,46,2,0,0,0,0,1,0,CA,No Drugs,2012
6,61758,2,16,1,0,8,96,8,0,0,CA,Not Reported,2012
6,61759,1,27,1,4,9,96,9,0,0,CA,Not Reported,2012
6,61759,2,22,2,1,8,96,8,0,0,CA,Not Reported,2012
6,61759,3,21,2,2,8,96,8,0,0,CA,Not Reported,2012
6,61759,4,23,1,2,8,96,8,0,0,CA,Not Reported,2012
6,61760,1,63,1,4,0,96,0,0,0,CA,Not Reported,2012
6,61761,1,33,1,4,1,25,1,167,7,CA,Narcotic,2012
6,61762,1,46,2,2,1,97,0,999,0,CA,Unknown Results,2012
6,61762,2,66,1,4,8,24,8,1,7,CA,No Drugs,2012
6,61762,1,42,2,1,0,96,0,0,0,CA,Not Reported,2012
6,61763,1,46,1,4,9,0,9,1,7,CA,No Drugs,2012
6,61763,1,999,9,9,9,96,9,0,0,CA,Not Reported,2012
6,61764,1,18,1,3,0,96,0,0,0,CA,Not Reported,2012
6,61764,2,16,2,4,8,0,8,1,7,CA,No Drugs,2012
6,61764,1,70,1,0,0,96,0,0,0,CA,Not Reported,2012
6,61765,1,84,2,4,8,0,8,1,0,CA,No Drugs,2012
6,61765,1,42,1,0,0,0,0,1,0,CA,No Drugs,2012
6,61766,1,28,1,0,1,96,0,0,0,CA,Not Reported,2012
6,61766,2,25,1,4,1,15,8,402,0,CA,Stimulant,2012
6,61766,3,25,2,3,1,96,8,0,0,CA,Not Reported,2012
6,61766,4,29,1,0,1,96,8,0,0,CA,Not Reported,2012
6,61767,1,27,1,4,1,24,0,1,7,CA,No Drugs,2012
6,61767,2,26,1,2,1,96,0,0,0,CA,Not Reported,2012
6,61768,1,58,2,4,9,96,9,1,7,CA,No Drugs,2012
6,61768,1,20,1,0,0,96,0,0,0,CA,Not Reported,2012
6,61768,2,26,1,0,8,96,8,0,0,CA,Not Reported,2012
6,61769,1,30,1,4,8,0,1,417,7,CA,Stimulant,2012
6,61769,2,30,1,3,8,96,8,0,0,CA,Not Reported,2012
6,61769,1,50,1,1,0,96,0,0,0,CA,Not Reported,2012
6,61769,2,50,1,1,8,96,8,0,0,CA,Not Reported,2012
6,61770,1,55,1,4,9,14,9,402,0,CA,Stimulant,2012
6,61770,1,62,1,0,0,96,0,0,0,CA,Not Reported,2012
6,61771,1,35,2,0,0,96,0,0,0,CA,Not Reported,2012
6,61771,2,25,2,4,1,22,1,401,7,CA,Stimulant,2012
6,61771,3,20,2,2,1,96,0,0,0,CA,Not Reported,2012
6,61772,1,19,1,4,1,25,0,1,7,CA,No Drugs,2012
6,61772,1,39,1,0,0,0,0,1,0,CA,No Drugs,2012
6,61773,1,68,1,2,0,0,1,1,0,CA,No Drugs,2012
6,61773,1,23,1,2,0,96,0,0,0,CA,Not Reported,2012
6,61773,2,30,2,4,8,96,8,0,7,CA,Not Reported,2012
6,61773,3,40,2,4,8,96,8,0,0,CA,Not Reported,2012
6,61773,4,23,2,3,8,96,8,0,0,CA,Not Reported,2012
6,61774,1,38,1,1,0,96,0,0,0,CA,Not Reported,2012
6,61774,1,21,2,3,1,11,0,1,0,CA,No Drugs,2012
6,61774,2,20,2,4,8,96,8,0,0,CA,Not Reported,2012
6,61775,1,23,1,4,1,16,0,1,0,CA,No Drugs,2012
6,61775,2,21,2,2,1,96,0,0,0,CA,Not Reported,2012
6,61776,1,59,1,4,1,18,0,1,7,CA,No Drugs,2012
6,61777,1,20,1,0,1,15,1,402,0,CA,Stimulant,2012
6,61777,2,26,2,3,8,96,8,0,0,CA,Not Reported,2012
6,61777,3,4,2,2,8,96,8,0,0,CA,Not Reported,2012
6,61777,4,19,2,1,8,96,8,0,0,CA,Not Reported,2012
6,61777,5,22,1,1,8,96,8,0,0,CA,Not Reported,2012
6,61777,1,49,2,4,9,2,9,1,7,CA,No Drugs,2012
6,61777,1,18,1,0,0,96,0,0,0,CA,Not Reported,2012
6,61777,2,18,2,1,8,96,8,0,0,CA,Not Reported,2012
6,61777,3,0,2,2,8,96,8,0,0,CA,Not Reported,2012
6,61778,1,37,1,4,9,96,9,0,0,CA,Not Reported,2012
